id;budget;genres;imdb_id;original_title;overview;popularity;poster_path;production_countries;release_date;title;vote_average;vote_count
18224;0;[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}];tt0471588;Bionicle 3: Web of Shadows;The Web of Shadows concerns the return of the heroic Toa to Metru Nui. There, they find an old enemy has overtaken the great city with the help of Visorak--robotic spiders that can quickly encase anything or anybody in near-indestructible webs. The Toa undergo a bizarre metamorphosis while sealed within strange cocoons, and emerge as clunky-looking machines made up of mismatched parts.;1.988.845;/f8S2y4slQDoJJgObyZwG4vSnM6n.jpg;[];01/01/2005;Bionicle 3: Web of Shadows;6.1;10
19325;0;[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}];tt0369281;Bionicle: Mask of Light;The spirit that protects the islands of Mata Nui is put into a deep sleep, causing the islands to crumble into the ocean, and three islanders must use the Mask of Light to save it.;6.897.756;/8mXQg2vt4NAAtYfDQHPAWpl9tk8.jpg;[{'iso_3166_1': 'US', 'name': 'United States of America'}];15/09/2003;Bionicle: Mask of Light;6.0;31
22259;0;[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}];tt1473345;Bionicle: The Legend Reborn;Once the ruler of an entire universe, the Great Spirit Mata Nui finds himself cast out of his own body, his spirit trapped inside the fabled Mask of Life, hurtling through space. After landing on the far-away planet of Bara Magna, the mask creates a new body for Mata Nui, who unwillingly gets caught up in the furious battles of the nearly barren and dangerous planet.;2.698.356;/sH1fx0dXK7th2ZO9v88Z4WLPuUF.jpg;[{'iso_3166_1': 'US', 'name': 'United States of America'}];24/08/2009;Bionicle: The Legend Reborn;4.8;23
188489;0;[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}];tt1674047;Birdemic 2: The Resurrection;A platoon of eagles and vultures attack Hollywood, California. Why did the eagles and vultures attack? Who will survive?;1.330.868;/4jd4ikL6thgZRHqi4DuMZ3L9GPr.jpg;[{'iso_3166_1': 'US', 'name': 'United States of America'}];09/04/2013;Birdemic 2: The Resurrection;3.2;20
40016;0;[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}];tt1316037;Birdemic: Shock and Terror;A platoon of eagles and vultures attacks the residents of a small town. Many people die. It's not known what caused the flying menace to attack. Two people manage to fight back, but will they survive Birdemic?;252.968;/vYGp5RtaLKxKO8RNeyHZUIdOi5r.jpg;[{'iso_3166_1': 'US', 'name': 'United States of America'}];27/02/2010;Birdemic: Shock and Terror;2.1;69
18070;16000000;[{'id': 28, 'name': 'Action'}];tt0443450;Black Dawn;Jonathan Cold returns, this time he goes Undercover to stop a group of Terrorists before they bomb Los Angeles.;9.989.719;/mXGIa08Gv71ESrVTYNKvH9p8zKS.jpg;[{'iso_3166_1': 'US', 'name': 'United States of America'}];01/01/2005;Black Dawn;3.6;21
38464;0;[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}];tt0036705;Black Magic;Chinese detective Charlie Chan (Sidney Toler) solves a murder linked to the occult. This movie had an alternative title: Meeting at Midnight.;0.301454;/5SCf9jwyohmzRDm569PMtpKYIZY.jpg;[{'iso_3166_1': 'US', 'name': 'United States of America'}];19/08/1944;Black Magic;8.2;3
27010;0;[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}];tt0112519;Black Scorpion;Darcy is a cop who is also a supehero named Black Scorpion at night who kicks and beats evildoers to a pulp. She soon catches wind of an asthmatic mad scientist who plans on tainting the city's air supply with a toxin. Only Darcy in her superhero garb can stop him with the assistance of a petty thief named Argyle.;2.389.264;/zSK0PhG5NiCKDdXtppoq7sMajZ.jpg;[{'iso_3166_1': 'US', 'name': 'United States of America'}];22/08/1995;Black Scorpion;6.1;7
30566;500000;[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}];tt0068284;Blacula;An 18th century African prince is turned into a vampire while visiting Transylvania. Two centuries later, he rises from his coffin attacking various residents of Los Angeles and meets Tina, a woman who he believes is the reincarnation of his deceased wife.;2.697.458;/4NboEMP60otSeXVSXwve7fcoJE0.jpg;[{'iso_3166_1': 'US', 'name': 'United States of America'}];25/08/1972;Blacula;5.7;41
36647;45000000;[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}];tt0120611;Blade;When Blade's mother was bitten by a vampire during pregnancy, she did not know that she gave her son a special gift while dying: All the good vampire attributes in combination with the best human skills. Blade and his mentor Whistler battle an evil vampire rebel (Deacon Frost) who plans to take over the outdated vampire council, capture Blade and resurrect voracious blood god La Magra.;15.043.454;/r0RQ9ZOEZglLOeYDNJTehVTRoR6.jpg;[{'iso_3166_1': 'US', 'name': 'United States of America'}];21/08/1998;Blade;6.5;1950
36586;54000000;[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}];tt0187738;Blade II;A rare mutation has occurred within the vampire community - The Reaper. A vampire so consumed with an insatiable bloodlust that they prey on vampires as well as humans, transforming victims who are unlucky enough to survive into Reapers themselves. Blade is asked by the Vampire Nation for his help in preventing a nightmare plague that would wipe out both humans and vampires.;1.705.064;/jlURNpXCMK830CsGRd939PJLh8c.jpg;[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}];22/03/2002;Blade II;6.3;1556
78;28000000;[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}];tt0083658;Blade Runner;In the smog-choked dystopian Los Angeles of 2019, blade runner Rick Deckard is called out of retirement to terminate a quartet of replicants who have escaped to Earth seeking their creator for a way to extend their short life spans.;96.272.374;/p64TtbZGCElxQHpAMWmDHkWJlH2.jpg;[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}];25/06/1982;Blade Runner;7.9;3833
45233;0;[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}];tt0085250;Blade Violent - I violenti;"Emanuelle, a reporter, comes just a little too close to exposing a corrupt official, and is sent to prison on trumped-up charges. In the prison, the inmates are constantly humiliated and tortured by the prison staff. Overly affectionate prisoners are forced underwater, while others are obliged to look on. Emanuelle finds an enemy in the deranged Albina, who ""runs the prison."" For the pleasure of the warden, Emanuelle and Albina are forced to fight each other with knives. Bad becomes worse when four men awaiting execution escape and take over the prison. Gore flows like water.";0.925862;/k1iebsnvHBtl3zUhAXvta3dgqY9.jpg;[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}];31/08/1983;Women's Prison Massacre;4.1;9
36648;65000000;[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}];tt0359013;Blade: Trinity;For years, Blade has fought against the vampires in the cover of the night. But now, after falling into the crosshairs of the FBI, he is forced out into the daylight, where he is driven to join forces with a clan of human vampire hunters he never knew existed - The Nightstalkers. Together with Abigail and Hannibal, two deftly trained Nightstalkers, Blade follows a trail of blood to the ancient creature that is also hunting him, the original vampire, Dracula.;18.860.681;/4WinsdHQBdh5aTt7Bd7T7dbUXbb.jpg;[{'iso_3166_1': 'US', 'name': 'United States of America'}];08/12/2004;Blade: Trinity;5.7;1276
351211;5000000;[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}];tt1540011;Blair Witch;Students on a camping trip discover something sinister is lurking beyond the trees.;11.901.343;/kqmGs9q5WZkxKub60K6pU37GdvU.jpg;[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}];15/09/2016;Blair Witch;4.9;590
182950;0;[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}];tt0042262;Blonde Dynamite;While Louie is on vacation, the boys turn The Sweet Shop into an escort service, and soon find a group of beautiful girls as their first clients.;0.018424;/8vSufPGrnBhLhLMZ83rLRJyXgHs.jpg;[{'iso_3166_1': 'US', 'name': 'United States of America'}];12/02/1950;Blonde Dynamite;0.0;0
160162;0;[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}];tt0029926;Blondes at Work;Steve promises his captain not to favor Torchy with stories over other papers but becomes frustrated as to how she continues to scoop her rivals.;0.244976;/fmp7x3T5T7vbEudbpq8fIafF82R.jpg;[{'iso_3166_1': 'US', 'name': 'United States of America'}];05/02/1938;Blondes at Work;7.3;2
3941;0;[{'id': 35, 'name': 'Comedy'}];tt0033403;Blondie Goes Latin;The 8th film in the Blondie series  - Blondie Goes Latin.  Mr. Dithers invites the Bumstead's on a South American cruise.  Somehow Dagwood winds up as the female drummer in the ship's band, while Penny Singleton gets to show off her Broadway background in some lively musical numbers.;0.411367;/aL3tkHWDlTpXI33Knpm7isOveOl.jpg;[{'iso_3166_1': 'US', 'name': 'United States of America'}];27/02/1941;Blondie Goes Latin;8.0;3
3936;0;[{'id': 35, 'name': 'Comedy'}];tt0032261;Blondie Has Servant Trouble;"Few of the popular Blondie films strayed as far off the tried-and-true Blondie formula as ""Blondie Has Servant Trouble"" (#6 in the series).  Things get under way when Blondie Bumstead (Penny Singleton) demands that her husband Dagwood (Arthur Lake) request a raise from his boss Mr. Dithers (Jonathan Hale), so that Blondie can afford to hire a maid.  But Dithers has no time for any salary disputes: his construction firm is currently stuck with an unsaleable old mansion, which is rumored to be haunted.  To disprove this theory, Dithers asks the Bumstead family to spend a night in the crumbling old house, throwing a retinue of servants into the bargain.  Homicidal maniacs? The Bumsteads in mortal danger?  But even a done 1000 times 'Haunted House-Homicidal Maniac' storyline somehow works here..  Because  in the end, no matter what, there's always Penny Singleton as ""Blondie"".";0.486412;/1fA43LFgkRJ0GtQV8y2uIk9q1gE.jpg;[{'iso_3166_1': 'US', 'name': 'United States of America'}];25/07/1940;Blondie Has Servant Trouble;7.7;3
3937;0;[{'id': 35, 'name': 'Comedy'}];tt0032263;Blondie on a Budget;Dagwood wants to join the trout club and Blondie wants a fur coat. Jealousy reigns when Dag's old girlfriend Joan shows up, but nothing else matters when a drawing at the movie theatre provides money for the coat.;0.44415;/aHlViyYzEFdgaVhho7wnSa43cgh.jpg;[];29/02/1940;Blondie on a Budget;6.5;4
3938;0;[{'id': 35, 'name': 'Comedy'}];tt0032262;Blondie Plays Cupid;The Bumstead family is off to see relatives in the country when Blondie runs into Charlie and Millie, an eloping couple needing her help.;0.56455;/arLc0uRj740feqy5lHmPtU8A1G5.jpg;[{'iso_3166_1': 'US', 'name': 'United States of America'}];31/10/1940;Blondie Plays Cupid;7.0;3
39263;0;[{'id': 27, 'name': 'Horror'}];tt0068290;Blood from the Mummy's Tomb;Two Egyptologists, Professor Fuchs and Corbeck, are instrumental in unleashing unmitigated horror by bringing back to England the mummified body of Tara, the Egyptian Queen of Darkness. Fuchs’s daughter becomes involved in a series of macabre and terrifying incidents, powerless against the forces of darkness, directed by Corbeck, that are taking possession of her body and soul to fulfill the ancient prophesy that Queen Tara will be resurrected to continue her reign of unspeakable evil.;6.353.881;/qVu0K3t902Nl1eFevjXBh3owd6A.jpg;[];16/06/1971;Blood from the Mummy's Tomb;6.4;19
41289;0;[{'id': 28, 'name': 'Action'}];tt0140859;Bloodfight;Master martial artist Masahiro Kai is a shadow of the champion fighter and trainer he once was. After his protégé was slain in a no-holds-barred, underground fight by the incomparable Chang Lee, Kai slips into a numbing alcohol-induced stupor to try to forget the past.;0.255977;/bCepMAPSl6CZeDS5FaDBx5Te3by.jpg;[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}];24/06/1989;Bloodfight;9.0;1
42552;0;[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}];tt0096952;Bloodfist;To avenge the brutal murder of his brother, Jake Ray journeys to the Philippines, where his search for truth finds him battling both in and out of the ring. But the weapons are always the same: bare fists, bare feet. And the rules never change: last man standing wins.;0.00195;/zNUyQ5SE5gzsBSOBzVOSX63qPMW.jpg;[];22/09/1989;Bloodfist;5.0;7
52021;0;[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}];tt0109302;Bloodlust: Subspecies III;Still in the thrall of the evil vampire Radu, Michelle yearns to be taught the skills of the vampire. Meanwhile, her sister Becky tries to free her from his evil clutches, and this time, she's brought some help.;1.192.999;/x9Xu4xiVKwBdYVpMXlQdrv9to8O.jpg;[{'iso_3166_1': 'US', 'name': 'United States of America'}];16/02/1994;Bloodlust: Subspecies III;4.5;10
168705;25000000;[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}];tt0383222;BloodRayne;In eighteenth century Romania, Rayne, a dhampir (half-human, half-vampire), prone to fits of blind blood rage but saddled with a compunction for humans, strives to avenge her mother's rape by her father, Kagan, King of Vampires. Two vampire hunters, Sebastian and Vladimir, from the Brimstone Society persuade her to join their cause.;6.514.132;/qCrvpGxWjOh7tVLxyqWLR65ZuWX.jpg;[{'iso_3166_1': 'US', 'name': 'United States of America'}];22/10/2005;BloodRayne;3.6;120
17456;10000000;[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 37, 'name': 'Western'}];tt0896036;BloodRayne II: Deliverance;Rayne, a half-human half-vampire warrior, is in the America's 1880's Wild West to stop the vampired Billy the Kid and his posse of vampire cowboys.;4.531.697;/lTFrQSt2qya1trXiIS4aShs6B9a.jpg;[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'DE', 'name': 'Germany'}];18/09/2007;BloodRayne: Deliverance;3.2;56
12685;10000000;[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}];tt1153546;BloodRayne: The Third Reich;Rayne fights against the Nazis in Europe during World War II, encountering Ekart Brand, a Nazi leader whose target is to inject Adolf Hitler with Rayne's blood in an attempt to transform him into a dhampir and attain immortality.;5.926.797;/4MWOkRcr7GPxSPXXaA4DOdLgJcE.jpg;[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}];05/11/2010;BloodRayne: The Third Reich;3.7;58
11690;1500000;[{'id': 28, 'name': 'Action'}];tt0092675;Bloodsport;"Frank Dux has entered the ""kumite"", an illegal underground martial-arts competition where serious injury and even death are not unknown. Chong Li, a particularly ruthless and vicious fighter is the favorite, but then again Dux has not fought him yet.";8.822.276;/E4d48dFICxN1tcGywt1p5zBHYJ.jpg;[{'iso_3166_1': 'US', 'name': 'United States of America'}];26/02/1988;Bloodsport;6.6;370
25087;0;[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}];tt0112536;Bloodsport II;After thief Alex Cardo gets caught while stealing an ancient katana in East Asia, he soon finds himself imprisoned and beaten up by the crowd there. One of the guards, Demon, feels upset by Alex appearance and tortures him as often as he gets the opportunity. Alex finds a friend and mentor in the jailhouse, Master Sun, who teaches him a superior fighting style called Iron Hand. When a 'best of the best kumite' is to take place, Demon gets an invitation. Now Master Sun and Alex need to find a way to let Alex take part in the kumite too.;3.085.207;/4jrgoLBgQgzeMZUCzSgy6SRWmf.jpg;[{'iso_3166_1': 'US', 'name': 'United States of America'}];01/03/1996;Bloodsport II;5.2;23
